GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,NICKNAME,START_POSITION,COMMENT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS
22201154,1610612739,CLE,Cleveland,1628378,Donovan Mitchell,Donovan,G,,39:51,16.0,23.0,0.696,6.0,9.0,0.667,4.0,5.0,0.8,0.0,4.0,4.0,5.0,0.0,1.0,4.0,5.0,42.0,-8.0
22201154,1610612739,CLE,Cleveland,1629636,Darius Garland,Darius,G,,37:56,8.0,19.0,0.421,2.0,4.0,0.5,2.0,2.0,1.0,0.0,3.0,3.0,9.0,0.0,0.0,2.0,2.0,20.0,-10.0
22201154,1610612739,CLE,Cleveland,1626224,Cedi Osman,Cedi,,,20:44,4.0,9.0,0.444,4.0,8.0,0.5,2.0,2.0,1.0,1.0,0.0,1.0,2.0,0.0,1.0,1.0,3.0,14.0,2.0
22201154,1610612739,CLE,Cleveland,201937,Ricky Rubio,Ricky,,,9:22,1.0,3.0,0.333,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,-8.0
22201154,1610612739,CLE,Cleveland,1629731,Dean Wade,Dean,,,12:57,2.0,4.0,0.5,1.0,3.0,0.333,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,5.0,-5.0
22201154,1610612739,CLE,Cleveland,201577,Robin Lopez,Robin,,,6:56,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,-8.0
22201154,1610612739,CLE,Cleveland,203526,Raul Neto,Raul,,,9:41,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,-7.0
22201154,1610612739,CLE,Cleveland,1629603,Mamadi Diakite,Mamadi,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
22201154,1610612739,CLE,Cleveland,201980,Danny Green,Danny,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
22201148,1610612741,CHI,Chicago,201942,DeMar DeRozan,DeMar,F,,32:52,8.0,15.0,0.533,1.0,2.0,0.5,6.0,7.0,0.857,1.0,2.0,3.0,4.0,1.0,0.0,1.0,0.0,23.0,24.0
22201148,1610612741,CHI,Chicago,1627936,Alex Caruso,Alex,F,,20:37,4.0,7.0,0.571,2.0,5.0,0.4,0.0,0.0,0.0,1.0,3.0,4.0,3.0,1.0,2.0,0.0,3.0,10.0,16.0
22201148,1610612741,CHI,Chicago,202696,Nikola Vučević,Nikola,C,,30:06,9.0,14.0,0.643,0.0,3.0,0.0,3.0,4.0,0.75,2.0,6.0,8.0,0.0,0.0,0.0,0.0,0.0,21.0,25.0
22201148,1610612741,CHI,Chicago,203897,Zach LaVine,Zach,G,,28:31,7.0,18.0,0.389,3.0,6.0,0.5,6.0,7.0,0.857,0.0,3.0,3.0,3.0,1.0,0.0,1.0,1.0,23.0,25.0
22201148,1610612741,CHI,Chicago,201976,Patrick Beverley,Patrick,G,,24:10,2.0,3.0,0.667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.0,2.0,0.0,0.0,1.0,4.0,12.0
22201148,1610612741,CHI,Chicago,1630172,Patrick Williams,Patrick,,,24:26,5.0,10.0,0.5,3.0,6.0,0.5,2.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,15.0,13.0
22201148,1610612741,CHI,Chicago,1629632,Coby White,Coby,,,26:19,4.0,7.0,0.571,3.0,5.0,0.6,0.0,0.0,0.0,1.0,4.0,5.0,7.0,1.0,0.0,2.0,1.0,11.0,13.0
22201148,1610612741,CHI,Chicago,1630245,Ayo Dosunmu,Ayo,,,23:50,1.0,4.0,0.25,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,1.0,3.0,2.0,18.0
22201148,1610612741,CHI,Chicago,203083,Andre Drummond,Andre,,,13:56,3.0,4.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,11.0,1.0,2.0,1.0,1.0,1.0,6.0,6.0
22201148,1610612741,CHI,Chicago,1631207,Dalen Terry,Dalen,,,4:20,1.0,2.0,0.5,0.0,0.0,0.0,1.0,2.0,0.5,0.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,3.0,-1.0
22201148,1610612741,CHI,Chicago,1630250,Marko Simonovic,Marko,,,3:58,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0
22201148,1610612741,CHI,Chicago,1630637,Carlik Jones,Carlik,,,3:58,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0
22201148,1610612741,CHI,Chicago,1630678,Terry Taylor,Terry,,,2:57,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0
22201148,1610612741,CHI,Chicago,1629750,Javonte Green,Javonte,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
22201148,1610612741,CHI,Chicago,1627884,Derrick Jones Jr.,Derrick,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
22201148,1610612766,CHA,Charlotte,1631121,Bryce McGowens,Bryce,F,,23:49,3.0,7.0,0.429,1.0,3.0,0.333,1.0,2.0,0.5,0.0,5.0,5.0,2.0,0.0,0.0,2.0,2.0,8.0,-13.0
22201148,1610612766,CHA,Charlotte,1629023,P.J. Washington,P.J.,F,,11:31,3.0,6.0,0.5,2.0,4.0,0.5,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,1.0,2.0,8.0,-10.0
22201148,1610612766,CHA,Charlotte,1631109,Mark Williams,Mark,C,,35:27,3.0,6.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,8.0,0.0,1.0,1.0,3.0,3.0,6.0,-22.0
22201148,1610612766,CHA,Charlotte,1629004,Svi Mykhailiuk,Svi,G,,33:54,7.0,12.0,0.583,2.0,5.0,0.4,0.0,0.0,0.0,0.0,2.0,2.0,5.0,0.0,1.0,2.0,1.0,16.0,-27.0
22201148,1610612766,CHA,Charlotte,1630177,Theo Maledon,Theo,G,,33:18,4.0,13.0,0.308,0.0,5.0,0.0,1.0,3.0,0.333,0.0,4.0,4.0,9.0,1.0,0.0,3.0,3.0,9.0,-28.0
22201148,1610612766,CHA,Charlotte,1630547,James Bouknight,James,,,31:09,8.0,16.0,0.5,6.0,11.0,0.545,0.0,0.0,0.0,1.0,5.0,6.0,4.0,0.0,0.0,2.0,2.0,22.0,-15.0
22201148,1610612766,CHA,Charlotte,1630550,JT Thor,JT,,,28:25,3.0,10.0,0.3,2.0,6.0,0.333,2.0,2.0,1.0,1.0,2.0,3.0,0.0,0.0,0.0,4.0,1.0,10.0,-12.0
22201148,1610612766,CHA,Charlotte,1630208,Nick Richards,Nick,,,12:33,2.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,0.0,1.0,1.0,4.0,5.0,-8.0
22201148,1610612766,CHA,Charlotte,1630270,Xavier Sneed,Xavier,,,7:49,1.0,2.0,0.5,0.0,1.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,2.0,4.0,0.0
22201148,1610612766,CHA,Charlotte,1630539,Kai Jones,Kai,,,18:07,1.0,2.0,0.5,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,-16.0
22201148,1610612766,CHA,Charlotte,1628424,Kobi Simmons,Kobi,,,3:58,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
22201160,1610612743,DEN,Denver,1631128,Christian Braun,Christian,F,,29:22,4.0,6.0,0.667,1.0,2.0,0.5,2.0,3.0,0.667,1.0,4.0,5.0,1.0,1.0,0.0,0.0,2.0,11.0,-6.0
22201160,1610612743,DEN,Denver,203932,Aaron Gordon,Aaron,F,,36:25,10.0,23.0,0.435,2.0,4.0,0.5,4.0,10.0,0.4,5.0,3.0,8.0,6.0,2.0,1.0,2.0,0.0,26.0,-3.0
22201160,1610612743,DEN,Denver,201599,DeAndre Jordan,DeAndre,C,,21:22,2.0,5.0,0.4,0.0,0.0,0.0,1.0,3.0,0.333,2.0,10.0,12.0,0.0,3.0,1.0,1.0,2.0,5.0,-8.0
22201160,1610612743,DEN,Denver,1628971,Bruce Brown,Bruce,G,,37:08,7.0,18.0,0.389,0.0,2.0,0.0,2.0,2.0,1.0,2.0,2.0,4.0,3.0,3.0,0.0,0.0,3.0,16.0,-11.0
22201160,1610612743,DEN,Denver,202704,Reggie Jackson,Reggie,G,,34:23,6.0,14.0,0.429,1.0,9.0,0.111,0.0,0.0,0.0,1.0,1.0,2.0,4.0,1.0,0.0,3.0,1.0,13.0,-2.0
22201160,1610612743,DEN,Denver,1628427,Vlatko Čančar,Vlatko,,,16:24,2.0,5.0,0.4,0.0,2.0,0.0,2.0,2.0,1.0,1.0,3.0,4.0,0.0,0.0,0.0,1.0,3.0,6.0,-3.0
22201160,1610612743,DEN,Denver,1630192,Zeke Nnaji,Zeke,,,23:13,4.0,8.0,0.5,1.0,3.0,0.333,0.0,0.0,0.0,3.0,2.0,5.0,0.0,1.0,0.0,1.0,3.0,9.0,-2.0
22201160,1610612743,DEN,Denver,1631212,Peyton Watson,Peyton,,,26:44,2.0,6.0,0.333,1.0,2.0,0.5,0.0,0.0,0.0,0.0,8.0,8.0,1.0,0.0,2.0,1.0,1.0,5.0,5.0
22201160,1610612743,DEN,Denver,202397,Ish Smith,Ish,,,14:59,1.0,10.0,0.1,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,4.0,0.0,1.0,2.0,1.0,2.0,-5.0
22201160,1610612743,DEN,Denver,1628418,Thomas Bryant,Thomas,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
22201160,1610612743,DEN,Denver,201145,Jeff Green,Jeff,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
22201160,1610612743,DEN,Denver,1631298,Jack White,Jack,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
22201160,1610612756,PHX,Phoenix,1629006,Josh Okogie,Josh,F,,28:43,5.0,8.0,0.625,4.0,5.0,0.8,0.0,0.0,0.0,2.0,3.0,5.0,0.0,1.0,0.0,1.0,2.0,14.0,3.0
22201160,1610612756,PHX,Phoenix,201142,Kevin Durant,Kevin,F,,33:11,11.0,15.0,0.733,2.0,3.0,0.667,6.0,7.0,0.857,0.0,4.0,4.0,2.0,1.0,2.0,3.0,0.0,30.0,-1.0
22201160,1610612756,PHX,Phoenix,1629028,Deandre Ayton,Deandre,C,,28:18,4.0,11.0,0.364,0.0,0.0,0.0,0.0,2.0,0.0,1.0,9.0,10.0,1.0,1.0,0.0,2.0,5.0,8.0,28.0
22201160,1610612756,PHX,Phoenix,1626164,Devin Booker,Devin,G,,35:04,9.0,20.0,0.45,2.0,9.0,0.222,7.0,8.0,0.875,0.0,2.0,2.0,6.0,1.0,0.0,4.0,2.0,27.0,13.0
22201160,1610612756,PHX,Phoenix,101108,Chris Paul,Chris,G,,33:14,2.0,9.0,0.222,1.0,4.0,0.25,0.0,0.0,0.0,0.0,6.0,6.0,13.0,1.0,0.0,5.0,3.0,5.0,9.0
22201160,1610612756,PHX,Phoenix,203933,T.J. Warren,T.J.,,,16:23,2.0,6.0,0.333,0.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,6.0,3.0,2.0,1.0,1.0,1.0,4.0,7.0
22201160,1610612756,PHX,Phoenix,1628470,Torrey Craig,Torrey,,,15:30,1.0,3.0,0.333,1.0,1.0,1.0,0.0,0.0,0.0,1.0,5.0,6.0,0.0,0.0,1.0,0.0,1.0,3.0,3.0
22201160,1610612756,PHX,Phoenix,1626166,Cameron Payne,Cameron,,,14:46,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,-2.0
22201160,1610612756,PHX,Phoenix,202687,Bismack Biyombo,Bismack,,,19:42,3.0,8.0,0.375,0.0,0.0,0.0,3.0,4.0,0.75,6.0,2.0,8.0,1.0,0.0,3.0,0.0,1.0,9.0,-21.0
22201160,1610612756,PHX,Phoenix,203082,Terrence Ross,Terrence,,,15:09,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,-4.0
22201160,1610612756,PHX,Phoenix,1629647,Darius Bazley,Darius,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
22201160,1610612756,PHX,Phoenix,1629111,Jock Landale,Jock,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
22201160,1610612756,PHX,Phoenix,1627814,Damion Lee,Damion,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
22201160,1610612756,PHX,Phoenix,1629013,Landry Shamet,Landry,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
22201160,1610612756,PHX,Phoenix,1630688,Ish Wainright,Ish,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
22201153,1610612737,ATL,Atlanta,1630180,Saddiq Bey,Saddiq,F,,29:30,6.0,14.0,0.429,2.0,7.0,0.286,2.0,2.0,1.0,3.0,4.0,7.0,2.0,2.0,0.0,1.0,1.0,16.0,-28.0
22201153,1610612737,ATL,Atlanta,1628381,John Collins,John,F,,27:41,2.0,10.0,0.2,0.0,6.0,0.0,1.0,2.0,0.5,1.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,5.0,-24.0
22201153,1610612737,ATL,Atlanta,203991,Clint Capela,Clint,C,,19:52,3.0,6.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,6.0,0.0,1.0,0.0,0.0,2.0,6.0,-12.0
22201153,1610612737,ATL,Atlanta,1627749,Dejounte Murray,Dejounte,G,,36:27,9.0,15.0,0.6,1.0,3.0,0.333,2.0,3.0,0.667,2.0,3.0,5.0,5.0,2.0,0.0,1.0,2.0,21.0,-18.0
22201153,1610612737,ATL,Atlanta,1629027,Trae Young,Trae,G,,32:17,3.0,12.0,0.25,0.0,5.0,0.0,4.0,4.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,2.0,0.0,10.0,-33.0
22201153,1610612737,ATL,Atlanta,203992,Bogdan Bogdanović,Bogdan,,,23:45,4.0,7.0,0.571,2.0,5.0,0.4,2.0,2.0,1.0,1.0,2.0,3.0,5.0,1.0,0.0,1.0,2.0,12.0,8.0
22201153,1610612737,ATL,Atlanta,1631100,AJ Griffin,AJ,,,16:33,4.0,8.0,0.5,3.0,4.0,0.75,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,11.0,6.0
22201153,1610612737,ATL,Atlanta,1630168,Onyeka Okongwu,Onyeka,,,19:20,3.0,4.0,0.75,0.0,0.0,0.0,6.0,6.0,1.0,3.0,3.0,6.0,0.0,0.0,2.0,1.0,3.0,12.0,1.0
22201153,1610612737,ATL,Atlanta,1630552,Jalen Johnson,Jalen,,,13:56,2.0,5.0,0.4,0.0,3.0,0.0,2.0,2.0,1.0,1.0,7.0,8.0,2.0,0.0,0.0,2.0,3.0,6.0,-10.0
22201153,1610612737,ATL,Atlanta,1629726,Garrison Mathews,Garrison,,,4:08,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
22201153,1610612737,ATL,Atlanta,1628988,Aaron Holiday,Aaron,,,4:08,2.0,4.0,0.5,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0
22201153,1610612737,ATL,Atlanta,1630235,Trent Forrest,Trent,,,4:08,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
22201153,1610612737,ATL,Atlanta,1630249,Vít Krejčí,Vít,,,4:08,1.0,2.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,5.0
22201153,1610612737,ATL,Atlanta,1628981,Bruno Fernando,Bruno,,,4:08,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,5.0
22201153,1610612737,ATL,Atlanta,1631213,Tyrese Martin,Tyrese,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
22201153,1610612751,BKN,Brooklyn,1629661,Cameron Johnson,Cameron,F,,35:22,7.0,13.0,0.538,1.0,5.0,0.2,1.0,1.0,1.0,1.0,5.0,6.0,3.0,2.0,0.0,0.0,3.0,16.0,20.0
22201153,1610612751,BKN,Brooklyn,1627827,Dorian Finney-Smith,Dorian,F,,24:34,7.0,10.0,0.7,4.0,6.0,0.667,1.0,1.0,1.0,2.0,6.0,8.0,2.0,1.0,1.0,0.0,0.0,19.0,32.0
22201153,1610612751,BKN,Brooklyn,1629651,Nic Claxton,Nic,C,,27:30,6.0,7.0,0.857,0.0,0.0,0.0,2.0,4.0,0.5,3.0,9.0,12.0,5.0,1.0,2.0,3.0,3.0,14.0,19.0
22201153,1610612751,BKN,Brooklyn,1628969,Mikal Bridges,Mikal,G,,35:41,16.0,24.0,0.667,5.0,8.0,0.625,5.0,5.0,1.0,3.0,1.0,4.0,3.0,1.0,0.0,3.0,1.0,42.0,30.0
22201153,1610612751,BKN,Brooklyn,203915,Spencer Dinwiddie,Spencer,G,,33:26,3.0,9.0,0.333,1.0,3.0,0.333,2.0,2.0,1.0,0.0,4.0,4.0,12.0,2.0,0.0,2.0,3.0,9.0,21.0
22201153,1610612751,BKN,Brooklyn,1630549,Day'Ron Sharpe,Day'Ron,,,8:37,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,-17.0
22201153,1610612751,BKN,Brooklyn,1626220,Royce O'Neale,Royce,,,31:48,2.0,5.0,0.4,1.0,3.0,0.333,0.0,0.0,0.0,0.0,4.0,4.0,6.0,0.0,0.0,3.0,3.0,5.0,2.0
22201153,1610612751,BKN,Brooklyn,203925,Joe Harris,Joe,,,20:42,4.0,8.0,0.5,3.0,6.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,11.0,4.0
22201153,1610612751,BKN,Brooklyn,203552,Seth Curry,Seth,,,10:27,4.0,7.0,0.571,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,8.0,-2.0
22201153,1610612751,BKN,Brooklyn,1629139,Yuta Watanabe,Yuta,,,3:08,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.0
22201153,1610612751,BKN,Brooklyn,1628410,Edmond Sumner,Edmond,,,3:08,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.0
22201153,1610612751,BKN,Brooklyn,1630560,Cam Thomas,Cam,,,3:08,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.0
22201153,1610612751,BKN,Brooklyn,1629650,Moses Brown,Moses,,,2:31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-6.0
22201153,1610612751,BKN,Brooklyn,201988,Patty Mills,Patty,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
22201157,1610612747,LAL,Los Angeles,1629020,Jarred Vanderbilt,Jarred,F,,28:17,5.0,8.0,0.625,2.0,2.0,1.0,0.0,0.0,0.0,2.0,3.0,5.0,2.0,2.0,0.0,1.0,0.0,12.0,-3.0
22201157,1610612747,LAL,Los Angeles,2544,LeBron James,LeBron,F,,32:29,7.0,19.0,0.368,1.0,3.0,0.333,3.0,4.0,0.75,1.0,9.0,10.0,6.0,1.0,2.0,3.0,1.0,18.0,3.0
22201157,1610612747,LAL,Los Angeles,203076,Anthony Davis,Anthony,C,,36:51,15.0,26.0,0.577,0.0,2.0,0.0,8.0,10.0,0.8,8.0,9.0,17.0,0.0,1.0,2.0,3.0,3.0,38.0,5.0
22201157,1610612747,LAL,Los Angeles,1630559,Austin Reaves,Austin,G,,30:29,4.0,9.0,0.444,2.0,3.0,0.667,5.0,6.0,0.833,2.0,4.0,6.0,2.0,0.0,0.0,2.0,1.0,15.0,14.0
22201157,1610612747,LAL,Los Angeles,1626156,D'Angelo Russell,D'Angelo,G,,33:49,5.0,12.0,0.417,1.0,4.0,0.25,1.0,2.0,0.5,0.0,1.0,1.0,10.0,2.0,0.0,3.0,3.0,12.0,-2.0
22201157,1610612747,LAL,Los Angeles,1627736,Malik Beasley,Malik,,,10:27,3.0,5.0,0.6,3.0,4.0,0.75,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,1.0,1.0,9.0,1.0
22201157,1610612747,LAL,Los Angeles,1628972,Troy Brown Jr.,Troy,,,8:51,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-2.0
22201157,1610612747,LAL,Los Angeles,1629060,Rui Hachimura,Rui,,,21:15,1.0,4.0,0.25,0.0,2.0,0.0,2.0,2.0,1.0,1.0,5.0,6.0,1.0,1.0,1.0,1.0,3.0,4.0,20.0
22201157,1610612747,LAL,Los Angeles,1629117,Wenyen Gabriel,Wenyen,,,14:53,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,2.0,4.0,9.0
22201157,1610612747,LAL,Los Angeles,203471,Dennis Schröder,Dennis,,,22:39,3.0,4.0,0.75,0.0,1.0,0.0,5.0,6.0,0.833,0.0,0.0,0.0,6.0,2.0,0.0,2.0,2.0,11.0,15.0
22201157,1610612747,LAL,Los Angeles,1631108,Max Christie,Max,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
22201157,1610612747,LAL,Los Angeles,1628432,Davon Reed,Davon,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
22201157,1610612747,LAL,Los Angeles,1629022,Lonnie Walker IV,Lonnie,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
22201157,1610612750,MIN,Minnesota,1630183,Jaden McDaniels,Jaden,F,,37:29,6.0,14.0,0.429,3.0,6.0,0.5,0.0,0.0,0.0,1.0,4.0,5.0,2.0,1.0,1.0,5.0,4.0,15.0,-1.0
22201157,1610612750,MIN,Minnesota,1626157,Karl-Anthony Towns,Karl-Anthony,F,,35:44,8.0,18.0,0.444,2.0,7.0,0.286,5.0,5.0,1.0,4.0,4.0,8.0,3.0,0.0,0.0,1.0,5.0,23.0,-6.0
22201157,1610612750,MIN,Minnesota,203497,Rudy Gobert,Rudy,C,,31:06,6.0,9.0,0.667,0.0,0.0,0.0,2.0,2.0,1.0,5.0,6.0,11.0,1.0,2.0,0.0,1.0,3.0,14.0,4.0
22201157,1610612750,MIN,Minnesota,1630162,Anthony Edwards,Anthony,G,,38:12,4.0,16.0,0.25,2.0,7.0,0.286,1.0,2.0,0.5,0.0,4.0,4.0,3.0,1.0,0.0,3.0,1.0,11.0,-7.0
